learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
0.01,200.0,0.7,32.0,48.0,0.55,0.719888,0.019302,0.033094,0.152779,0.298243,0.269369,,,,0.21,42.0,185.0
0.01,200.0,0.7,32.0,48.0,0.85,0.733716,0.012387,0.088188,0.14896,0.299292,0.261582,,,,0.3,42.0,186.0
0.0001,200.0,0.7,16.0,24.0,0.7,0.021503,-0.006249,-0.043621,0.285546,0.302103,0.279851,,,,0.29,42.0,187.0
0.1,200.0,0.7,16.0,24.0,0.7,0.999748,-0.270364,-0.021043,0.00458,0.339443,0.276808,,,,0.38,42.0,188.0
0.01,400.0,0.7,16.0,24.0,0.7,0.974339,-0.032547,0.039625,0.046242,0.306025,0.268458,,,,1.29,42.0,189.0
0.01,200.0,0.85,16.0,24.0,0.7,0.910257,-0.018138,0.081309,0.086476,0.303882,0.262567,,,,0.81,42.0,190.0
0.01,200.0,0.7,8.0,24.0,0.7,0.924936,-0.031086,0.068288,0.079088,0.305808,0.264421,,,,0.41,42.0,191.0
0.01,200.0,0.7,16.0,12.0,0.7,0.863476,0.001236,0.039871,0.10666,0.300977,0.268424,,,,0.37,42.0,192.0
0.01,200.0,0.7,16.0,24.0,0.55,0.859089,-0.003088,0.067167,0.10836,0.301628,0.26458,,,,0.27,42.0,193.0
0.01,200.0,0.7,16.0,24.0,0.85,0.868133,0.01592,0.038963,0.104825,0.298757,0.26855,,,,0.41,42.0,194.0
0.0001,200.0,0.7,16.0,96.0,0.7,0.021503,-0.006249,-0.043621,0.285546,0.302103,0.279851,,,,0.32,42.0,195.0
0.1,200.0,0.7,16.0,96.0,0.7,0.999748,-0.270364,-0.021043,0.00458,0.339443,0.276808,,,,0.43,42.0,196.0
0.01,400.0,0.7,16.0,96.0,0.7,0.974339,-0.032547,0.039625,0.046242,0.306025,0.268458,,,,0.71,42.0,197.0
0.01,200.0,0.85,16.0,96.0,0.7,0.910257,-0.018138,0.081309,0.086476,0.303882,0.262567,,,,0.42,42.0,198.0
0.01,200.0,0.7,8.0,96.0,0.7,0.924936,-0.031086,0.068288,0.079088,0.305808,0.264421,,,,0.63,42.0,199.0
0.01,200.0,0.7,16.0,192.0,0.7,0.862936,0.00341,0.051884,0.10687,0.300649,0.266739,,,,0.36,42.0,200.0
0.01,200.0,0.7,16.0,96.0,0.55,0.859089,-0.003088,0.067167,0.10836,0.301628,0.26458,,,,0.31,42.0,201.0
0.01,200.0,0.7,16.0,96.0,0.85,0.868133,0.01592,0.038963,0.104825,0.298757,0.26855,,,,0.37,42.0,202.0
0.0001,200.0,0.7,16.0,48.0,0.85,0.021672,-0.006936,-0.043509,0.285521,0.302206,0.279836,,,,0.34,42.0,203.0
0.1,200.0,0.7,16.0,48.0,0.85,0.999749,-0.060397,0.010157,0.004575,0.310125,0.272546,,,,0.47,42.0,204.0
0.01,400.0,0.7,16.0,48.0,0.85,0.976209,-0.042202,0.014862,0.044525,0.307453,0.271897,,,,0.96,42.0,205.0
0.01,200.0,0.85,16.0,48.0,0.85,0.910997,0.027119,0.05813,0.086119,0.297052,0.265859,,,,0.73,42.0,206.0
0.01,200.0,0.7,8.0,48.0,0.85,0.925381,-0.058792,0.058485,0.078853,0.30989,0.265809,,,,0.62,42.0,207.0
0.01,200.0,0.7,16.0,48.0,1.0,0.749045,0.02543,0.058397,0.144609,0.297309,0.265821,,,,0.07,42.0,208.0
0.0001,800.0,0.25,2.0,3.0,1.0,0.019883,-0.005893,-0.044618,0.285782,0.302049,0.279985,,,,0.19,42.0,209.0
0.1,800.0,0.25,2.0,3.0,1.0,0.999465,-0.042498,-0.148993,0.00668,0.307496,0.29364,,,,0.19,42.0,210.0
0.01,400.0,0.25,2.0,3.0,1.0,0.565045,0.081822,0.030115,0.190379,0.28858,0.269784,,,,0.11,42.0,211.0
0.01,800.0,0.4,2.0,3.0,1.0,0.814197,0.045518,0.054913,0.124429,0.294229,0.266313,,,,0.23,42.0,212.0
0.01,800.0,0.25,4.0,3.0,1.0,0.766984,0.081439,0.086463,0.139344,0.28864,0.26183,,,,0.62,42.0,213.0
0.01,800.0,0.25,2.0,6.0,1.0,0.94981,0.070846,0.039947,0.06467,0.290299,0.268413,,,,0.57,42.0,214.0
0.01,800.0,0.25,2.0,3.0,0.85,0.890194,0.055993,0.002407,0.095655,0.29261,0.27361,,,,0.73,42.0,215.0
0.0001,25.0,1.0,2.0,384.0,0.25,0.004987,-0.008621,-0.047068,0.287946,0.302459,0.280313,,,,0.04,42.0,216.0
0.1,25.0,1.0,2.0,384.0,0.25,0.994597,-0.011489,0.114181,0.021218,0.302888,0.257827,,,,0.04,42.0,217.0
0.01,50.0,1.0,2.0,384.0,0.25,0.633809,0.037612,0.04414,0.174683,0.295445,0.267826,,,,0.07,42.0,218.0
0.01,25.0,0.85,2.0,384.0,0.25,0.358231,0.021773,0.001705,0.231252,0.297867,0.273707,,,,0.03,42.0,219.0
0.01,25.0,1.0,4.0,384.0,0.25,0.384893,0.042552,0.017062,0.226397,0.294686,0.271593,,,,0.03,42.0,220.0
0.01,25.0,1.0,2.0,192.0,0.25,0.394895,0.033339,0.012551,0.224549,0.296101,0.272216,,,,0.04,42.0,221.0
0.01,25.0,1.0,2.0,384.0,0.4,0.394895,0.030565,0.028875,0.224549,0.296525,0.269956,,,,0.05,42.0,222.0
0.0001,50.0,1.0,2.0,384.0,0.25,0.009948,-0.008357,-0.046382,0.287227,0.302419,0.280221,,,,0.07,42.0,223.0
0.1,50.0,1.0,2.0,384.0,0.25,0.999723,-0.024862,0.101837,0.004802,0.304884,0.259617,,,,0.07,42.0,224.0
0.01,100.0,1.0,2.0,384.0,0.25,0.865804,0.034745,0.068847,0.105747,0.295885,0.264342,,,,0.14,42.0,225.0
0.01,50.0,0.85,2.0,384.0,0.25,0.586669,0.020655,0.045046,0.185586,0.298037,0.267699,,,,0.06,42.0,226.0
0.01,50.0,1.0,4.0,384.0,0.25,0.621906,0.038495,0.050881,0.177499,0.29531,0.26688,,,,0.06,42.0,227.0
0.01,50.0,1.0,2.0,192.0,0.25,0.633809,0.037612,0.04414,0.174683,0.295445,0.267826,,,,0.08,42.0,228.0
0.01,50.0,1.0,2.0,384.0,0.4,0.633809,0.055074,0.070152,0.174683,0.292753,0.264157,,,,0.14,42.0,229.0
0.0001,25.0,1.0,4.0,384.0,0.25,0.004847,-0.00845,-0.047152,0.287966,0.302433,0.280324,,,,0.07,42.0,230.0
0.1,25.0,1.0,4.0,384.0,0.25,0.993505,-0.040317,0.001923,0.023265,0.307174,0.273677,,,,0.08,42.0,231.0
0.01,25.0,0.85,4.0,384.0,0.25,0.348986,0.014387,0.004673,0.232912,0.298989,0.273299,,,,0.08,42.0,232.0
0.01,25.0,1.0,8.0,384.0,0.25,0.351355,0.005434,0.013549,0.232488,0.300344,0.272078,,,,0.07,42.0,233.0
0.01,25.0,1.0,4.0,192.0,0.25,0.384893,0.042552,0.017062,0.226397,0.294686,0.271593,,,,0.05,42.0,234.0
0.01,25.0,1.0,4.0,384.0,0.4,0.387259,0.02538,0.025961,0.225962,0.297317,0.270361,,,,0.06,42.0,235.0
0.0001,25.0,1.0,2.0,192.0,0.25,0.004987,-0.008621,-0.047068,0.287946,0.302459,0.280313,,,,0.05,42.0,236.0
0.1,25.0,1.0,2.0,192.0,0.25,0.994597,-0.011489,0.114181,0.021218,0.302888,0.257827,,,,0.04,42.0,237.0
0.01,25.0,0.85,2.0,192.0,0.25,0.358231,0.021773,0.001705,0.231252,0.297867,0.273707,,,,0.03,42.0,238.0
0.01,25.0,1.0,2.0,96.0,0.25,0.394895,0.033339,0.012551,0.224549,0.296101,0.272216,,,,0.04,42.0,239.0
0.01,25.0,1.0,2.0,192.0,0.4,0.394895,0.030565,0.028875,0.224549,0.296525,0.269956,,,,0.05,42.0,240.0
0.0001,25.0,1.0,2.0,384.0,0.4,0.004987,-0.008521,-0.046999,0.287946,0.302444,0.280304,,,,0.06,42.0,241.0
0.1,25.0,1.0,2.0,384.0,0.4,0.994597,-0.059721,0.043867,0.021218,0.310026,0.267864,,,,0.06,42.0,242.0
0.01,25.0,0.85,2.0,384.0,0.4,0.353915,0.031067,0.017644,0.232028,0.296448,0.271513,,,,0.05,42.0,243.0
0.01,25.0,1.0,2.0,384.0,0.55,0.394895,-0.012374,0.029345,0.224549,0.303021,0.269891,,,,0.08,42.0,244.0
0.0001,25.0,1.0,2.0,48.0,0.25,0.004987,-0.008621,-0.047068,0.287946,0.302459,0.280313,,,,0.05,42.0,245.0
0.1,25.0,1.0,2.0,48.0,0.25,0.994597,-0.011489,0.114181,0.021218,0.302888,0.257827,,,,0.05,42.0,246.0
0.01,50.0,1.0,2.0,48.0,0.25,0.633809,0.037612,0.04414,0.174683,0.295445,0.267826,,,,0.14,42.0,247.0
0.01,25.0,0.85,2.0,48.0,0.25,0.358231,0.021773,0.001705,0.231252,0.297867,0.273707,,,,0.07,42.0,248.0
0.01,25.0,1.0,4.0,48.0,0.25,0.384893,0.042552,0.017062,0.226397,0.294686,0.271593,,,,0.07,42.0,249.0
0.01,25.0,1.0,2.0,24.0,0.25,0.394895,0.033339,0.012551,0.224549,0.296101,0.272216,,,,0.06,42.0,250.0
0.01,25.0,1.0,2.0,48.0,0.4,0.394895,0.030565,0.028875,0.224549,0.296525,0.269956,,,,0.07,42.0,251.0
0.0001,50.0,1.0,2.0,48.0,0.25,0.009948,-0.008357,-0.046382,0.287227,0.302419,0.280221,,,,0.08,42.0,252.0
0.1,50.0,1.0,2.0,48.0,0.25,0.999723,-0.024862,0.101837,0.004802,0.304884,0.259617,,,,0.07,42.0,253.0
0.01,100.0,1.0,2.0,48.0,0.25,0.865804,0.034745,0.068847,0.105747,0.295885,0.264342,,,,0.13,42.0,254.0
0.01,50.0,0.85,2.0,48.0,0.25,0.586669,0.020655,0.045046,0.185586,0.298037,0.267699,,,,0.06,42.0,255.0
0.01,50.0,1.0,4.0,48.0,0.25,0.621906,0.038495,0.050881,0.177499,0.29531,0.26688,,,,0.06,42.0,256.0
0.01,50.0,1.0,2.0,24.0,0.25,0.633809,0.037612,0.04414,0.174683,0.295445,0.267826,,,,0.07,42.0,257.0
0.01,50.0,1.0,2.0,96.0,0.25,0.633809,0.037612,0.04414,0.174683,0.295445,0.267826,,,,0.07,42.0,258.0
0.01,50.0,1.0,2.0,48.0,0.4,0.633809,0.055074,0.070152,0.174683,0.292753,0.264157,,,,0.11,42.0,259.0
0.0001,25.0,1.0,4.0,48.0,0.25,0.004847,-0.00845,-0.047152,0.287966,0.302433,0.280324,,,,0.04,42.0,260.0
0.1,25.0,1.0,4.0,48.0,0.25,0.993505,-0.040317,0.001923,0.023265,0.307174,0.273677,,,,0.04,42.0,261.0
0.01,25.0,0.85,4.0,48.0,0.25,0.348986,0.014387,0.004673,0.232912,0.298989,0.273299,,,,0.03,42.0,262.0
0.01,25.0,1.0,8.0,48.0,0.25,0.351355,0.005434,0.013549,0.232488,0.300344,0.272078,,,,0.03,42.0,263.0
0.01,25.0,1.0,4.0,24.0,0.25,0.384893,0.042552,0.017062,0.226397,0.294686,0.271593,,,,0.03,42.0,264.0
0.01,25.0,1.0,4.0,96.0,0.25,0.384893,0.042552,0.017062,0.226397,0.294686,0.271593,,,,0.03,42.0,265.0
0.01,25.0,1.0,4.0,48.0,0.4,0.387259,0.02538,0.025961,0.225962,0.297317,0.270361,,,,0.05,42.0,266.0
0.0001,25.0,1.0,2.0,24.0,0.25,0.004987,-0.008621,-0.047068,0.287946,0.302459,0.280313,,,,0.04,42.0,267.0
0.1,25.0,1.0,2.0,24.0,0.25,0.994597,-0.011489,0.114181,0.021218,0.302888,0.257827,,,,0.04,42.0,268.0
0.01,25.0,0.85,2.0,24.0,0.25,0.358231,0.021773,0.001705,0.231252,0.297867,0.273707,,,,0.03,42.0,269.0
0.01,25.0,1.0,2.0,12.0,0.25,0.387535,0.008111,0.016356,0.225911,0.299939,0.271691,,,,0.04,42.0,270.0
0.01,25.0,1.0,2.0,24.0,0.4,0.394895,0.030565,0.028875,0.224549,0.296525,0.269956,,,,0.05,42.0,271.0
0.0001,25.0,1.0,2.0,48.0,0.4,0.004987,-0.008521,-0.046999,0.287946,0.302444,0.280304,,,,0.06,42.0,272.0
0.1,25.0,1.0,2.0,48.0,0.4,0.994597,-0.059721,0.043867,0.021218,0.310026,0.267864,,,,0.06,42.0,273.0
0.01,25.0,0.85,2.0,48.0,0.4,0.353915,0.031067,0.017644,0.232028,0.296448,0.271513,,,,0.04,42.0,274.0
0.01,25.0,1.0,2.0,96.0,0.4,0.394895,0.030565,0.028875,0.224549,0.296525,0.269956,,,,0.06,42.0,275.0
0.01,25.0,1.0,2.0,48.0,0.55,0.394895,-0.012374,0.029345,0.224549,0.303021,0.269891,,,,0.07,42.0,276.0
0.0001,800.0,1.0,2.0,384.0,1.0,0.147826,0.005659,-0.031429,0.266477,0.30031,0.278212,,,,0.49,42.0,277.0
0.1,800.0,1.0,2.0,384.0,1.0,0.99975,-0.037161,-0.147128,0.004565,0.306708,0.293401,,,,0.4,42.0,278.0
0.01,400.0,1.0,2.0,384.0,1.0,0.999428,0.039146,0.001264,0.006905,0.29521,0.273767,,,,0.29,42.0,279.0
0.01,800.0,0.85,2.0,384.0,1.0,0.999749,0.066378,0.081282,0.004576,0.290996,0.262571,,,,0.64,42.0,280.0
0.01,800.0,1.0,4.0,384.0,1.0,0.999721,0.05833,0.058461,0.00482,0.292248,0.265812,,,,0.31,42.0,281.0
0.01,800.0,1.0,2.0,192.0,1.0,0.99975,0.038491,0.000776,0.004566,0.29531,0.273834,,,,0.33,42.0,282.0
0.01,800.0,1.0,2.0,384.0,0.85,0.99975,-0.347384,-0.23858,0.004566,0.349581,0.304872,,,,3.06,42.0,283.0
0.0001,400.0,1.0,2.0,384.0,1.0,0.076868,-0.001676,-0.039804,0.27735,0.301416,0.279339,,,,0.16,42.0,284.0
0.1,400.0,1.0,2.0,384.0,1.0,0.99975,-0.037161,-0.147128,0.004565,0.306708,0.293401,,,,0.14,42.0,285.0
0.01,200.0,1.0,2.0,384.0,1.0,0.981804,0.038746,0.000511,0.038939,0.295271,0.27387,,,,0.08,42.0,286.0
0.01,400.0,0.85,2.0,384.0,1.0,0.998846,0.068134,0.080932,0.009805,0.290723,0.262621,,,,0.17,42.0,287.0
0.01,400.0,1.0,4.0,384.0,1.0,0.998798,0.059524,0.058832,0.010009,0.292063,0.26576,,,,0.15,42.0,288.0
0.01,400.0,1.0,2.0,192.0,1.0,0.999428,0.039146,0.001264,0.006905,0.29521,0.273767,,,,0.17,42.0,289.0
0.01,400.0,1.0,2.0,384.0,0.85,0.999428,-0.334864,-0.225057,0.006905,0.347953,0.303203,,,,1.54,42.0,290.0
0.0001,800.0,0.85,2.0,384.0,1.0,0.131208,0.003489,-0.033193,0.269063,0.300637,0.27845,,,,0.33,42.0,291.0
0.1,800.0,0.85,2.0,384.0,1.0,0.999749,0.119716,0.0434,0.00457,0.282562,0.26793,,,,0.33,42.0,292.0
0.01,800.0,0.7,2.0,384.0,1.0,0.999736,0.09056,0.051423,0.004686,0.287203,0.266804,,,,0.31,42.0,293.0
0.01,800.0,0.85,4.0,384.0,1.0,0.999703,0.063814,0.027406,0.004971,0.291396,0.27016,,,,0.31,42.0,294.0
0.01,800.0,0.85,2.0,192.0,1.0,0.999749,0.066378,0.081282,0.004576,0.290996,0.262571,,,,0.33,42.0,295.0
0.01,800.0,0.85,2.0,384.0,0.85,0.999749,-0.087849,0.061335,0.004578,0.314113,0.265406,,,,2.68,42.0,296.0
0.0001,800.0,1.0,4.0,384.0,1.0,0.13354,0.005122,-0.031212,0.268702,0.300391,0.278183,,,,0.3,42.0,297.0
0.1,800.0,1.0,4.0,384.0,1.0,0.99975,-0.126218,-0.04473,0.004565,0.319605,0.28,,,,0.3,42.0,298.0
0.01,800.0,1.0,8.0,384.0,1.0,0.999647,0.030802,0.035546,0.005427,0.296489,0.269027,,,,0.3,42.0,299.0
0.01,800.0,1.0,4.0,192.0,1.0,0.999721,0.05833,0.058461,0.00482,0.292248,0.265812,,,,0.43,42.0,300.0
0.01,800.0,1.0,4.0,384.0,0.85,0.99975,-0.321612,-0.159064,0.004567,0.346222,0.294924,,,,3.6,42.0,301.0
0.0001,800.0,1.0,2.0,192.0,1.0,0.147826,0.005659,-0.031429,0.266477,0.30031,0.278212,,,,0.33,42.0,302.0
0.1,800.0,1.0,2.0,192.0,1.0,0.99975,-0.037161,-0.147128,0.004565,0.306708,0.293401,,,,0.26,42.0,303.0
0.01,800.0,1.0,2.0,96.0,1.0,0.99975,0.038491,0.000776,0.004566,0.29531,0.273834,,,,0.33,42.0,304.0
0.01,800.0,1.0,2.0,192.0,0.85,0.99975,-0.347384,-0.23858,0.004566,0.349581,0.304872,,,,3.18,42.0,305.0
1.0,800.0,0.85,2.0,384.0,1.0,0.999742,-1.208938,-1.237734,0.004641,0.447604,0.409789,,,,0.26,42.0,306.0
0.1,400.0,0.85,2.0,384.0,1.0,0.999747,0.120121,0.045493,0.004587,0.282497,0.267637,,,,0.16,42.0,307.0
0.1,800.0,0.7,2.0,384.0,1.0,0.999741,0.002321,-0.03492,0.004643,0.300814,0.278682,,,,0.29,42.0,308.0
0.1,800.0,0.85,4.0,384.0,1.0,0.99975,0.022146,0.021539,0.004567,0.29781,0.270974,,,,0.3,42.0,309.0
0.1,800.0,0.85,2.0,192.0,1.0,0.999749,0.119716,0.0434,0.00457,0.282562,0.26793,,,,0.35,42.0,310.0
0.1,800.0,0.85,2.0,384.0,0.85,0.99975,-0.051224,0.06332,0.004568,0.30878,0.265125,,,,5.55,42.0,311.0
1.0,400.0,0.85,2.0,384.0,1.0,0.999742,-1.190986,-1.241867,0.004641,0.445781,0.410167,,,,0.15,42.0,312.0
0.1,200.0,0.85,2.0,384.0,1.0,0.999746,0.119327,0.042212,0.004604,0.282624,0.268096,,,,0.1,42.0,313.0
0.1,400.0,0.7,2.0,384.0,1.0,0.999729,0.002231,-0.030567,0.004753,0.300827,0.278095,,,,0.22,42.0,314.0
0.1,400.0,0.85,4.0,384.0,1.0,0.999747,0.019343,0.020427,0.004587,0.298236,0.271128,,,,0.17,42.0,315.0
0.1,400.0,0.85,2.0,192.0,1.0,0.999747,0.120121,0.045493,0.004587,0.282497,0.267637,,,,0.16,42.0,316.0
0.1,400.0,0.85,2.0,384.0,0.85,0.999747,-0.043923,0.065985,0.004587,0.307706,0.264748,,,,2.5,42.0,317.0
1e-06,800.0,0.25,64.0,3.0,0.25,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.17,42.0,318.0
1e-08,400.0,0.25,64.0,3.0,0.25,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.09,42.0,319.0
1e-08,800.0,0.4,64.0,3.0,0.25,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.22,42.0,320.0
1e-08,800.0,0.25,32.0,3.0,0.25,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,321.0
1e-08,800.0,0.25,64.0,6.0,0.25,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,322.0
1e-08,800.0,0.25,64.0,3.0,0.4,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.22,42.0,323.0
0.0001,800.0,0.25,64.0,3.0,0.25,-0.0,-0.008992,-0.048046,0.288666,0.302514,0.280444,,,,0.18,42.0,324.0
1e-06,400.0,0.25,64.0,3.0,0.25,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.09,42.0,325.0
1e-06,800.0,0.4,64.0,3.0,0.25,0.000111,-0.008984,-0.048047,0.28865,0.302513,0.280444,,,,0.22,42.0,326.0
1e-06,800.0,0.25,32.0,3.0,0.25,0.000151,-0.008965,-0.048034,0.288645,0.30251,0.280442,,,,0.22,42.0,327.0
1e-06,800.0,0.25,64.0,6.0,0.25,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.17,42.0,328.0
1e-06,800.0,0.25,64.0,3.0,0.4,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.18,42.0,329.0
1e-08,200.0,0.25,64.0,3.0,0.25,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.04,42.0,330.0
1e-08,400.0,0.4,64.0,3.0,0.25,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.11,42.0,331.0
1e-08,400.0,0.25,32.0,3.0,0.25,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.1,42.0,332.0
1e-08,400.0,0.25,64.0,6.0,0.25,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.09,42.0,333.0
1e-08,400.0,0.25,64.0,3.0,0.4,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.09,42.0,334.0
1e-08,800.0,0.55,64.0,3.0,0.25,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.3,42.0,335.0
1e-08,800.0,0.4,32.0,3.0,0.25,3e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.27,42.0,336.0
1e-08,800.0,0.4,64.0,6.0,0.25,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,337.0
1e-08,800.0,0.4,64.0,3.0,0.4,1e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.25,42.0,338.0
1e-08,800.0,0.25,16.0,3.0,0.25,3e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.23,42.0,339.0
1e-08,800.0,0.25,32.0,6.0,0.25,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.21,42.0,340.0
1e-08,800.0,0.25,32.0,3.0,0.4,2e-06,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.23,42.0,341.0
1e-08,800.0,0.25,64.0,12.0,0.25,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,342.0
1e-08,800.0,0.25,64.0,6.0,0.4,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.17,42.0,343.0
1e-08,800.0,0.25,64.0,3.0,0.55,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.18,42.0,344.0
1e-06,25.0,0.25,2.0,3.0,0.25,8e-06,-0.008996,-0.048064,0.288665,0.302515,0.280446,,,,0.01,42.0,345.0
1e-08,50.0,0.25,2.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,346.0
1e-08,25.0,0.4,2.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,347.0
1e-08,25.0,0.25,4.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,348.0
1e-08,25.0,0.25,2.0,6.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,349.0
1e-08,25.0,0.25,2.0,3.0,0.4,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,350.0
0.0001,25.0,0.25,2.0,3.0,0.25,0.00086,-0.008627,-0.047869,0.288542,0.30246,0.28042,,,,0.01,42.0,351.0
1e-06,50.0,0.25,2.0,3.0,0.25,1.9e-05,-0.008993,-0.048063,0.288664,0.302514,0.280446,,,,0.02,42.0,352.0
1e-06,25.0,0.4,2.0,3.0,0.25,1.1e-05,-0.008997,-0.048062,0.288665,0.302515,0.280446,,,,0.01,42.0,353.0
1e-06,25.0,0.25,4.0,3.0,0.25,9e-06,-0.008996,-0.048063,0.288665,0.302515,0.280446,,,,0.01,42.0,354.0
1e-06,25.0,0.25,2.0,6.0,0.25,1.3e-05,-0.008997,-0.048063,0.288664,0.302515,0.280446,,,,0.01,42.0,355.0
1e-06,25.0,0.25,2.0,3.0,0.4,1e-05,-0.008998,-0.048065,0.288665,0.302515,0.280446,,,,0.01,42.0,356.0
1e-08,100.0,0.25,2.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.03,42.0,357.0
1e-08,50.0,0.4,2.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,358.0
1e-08,50.0,0.25,4.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,359.0
1e-08,50.0,0.25,2.0,6.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,360.0
1e-08,50.0,0.25,2.0,3.0,0.4,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.02,42.0,361.0
1e-08,25.0,0.55,2.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,362.0
1e-08,25.0,0.4,4.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,363.0
1e-08,25.0,0.4,2.0,6.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,364.0
1e-08,25.0,0.4,2.0,3.0,0.4,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,365.0
1e-08,25.0,0.25,8.0,3.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,366.0
1e-08,25.0,0.25,4.0,6.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,367.0
1e-08,25.0,0.25,4.0,3.0,0.4,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,368.0
1e-08,25.0,0.25,2.0,12.0,0.25,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,369.0
1e-08,25.0,0.25,2.0,6.0,0.4,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,370.0
1e-08,25.0,0.25,2.0,3.0,0.55,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,371.0
1e-06,25.0,0.25,64.0,3.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.01,42.0,372.0
1e-08,50.0,0.25,64.0,3.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,373.0
1e-08,25.0,0.4,64.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,374.0
1e-08,25.0,0.25,32.0,3.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,375.0
1e-08,25.0,0.25,64.0,6.0,1.0,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,376.0
1e-08,25.0,0.25,64.0,3.0,0.85,-0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,377.0
0.0001,25.0,0.25,64.0,3.0,1.0,-0.0,-0.008979,-0.048012,0.288666,0.302512,0.280439,,,,0.01,42.0,378.0
1e-06,50.0,0.25,64.0,3.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.01,42.0,379.0
1e-06,25.0,0.4,64.0,3.0,1.0,2e-06,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,380.0
1e-06,25.0,0.25,32.0,3.0,1.0,3e-06,-0.009,-0.048066,0.288666,0.302515,0.280447,,,,0.01,42.0,381.0
1e-06,25.0,0.25,64.0,6.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.01,42.0,382.0
