n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Precedence
400.0,192.0,1.0,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,19260817.0,-1.0,1467.0
800.0,96.0,1.0,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.48,19260817.0,-1.0,1468.0
800.0,192.0,0.85,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1469.0
800.0,192.0,1.0,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,19260817.0,-1.0,1470.0
800.0,192.0,1.0,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.43,19260817.0,-1.0,1471.0
800.0,192.0,1.0,0.4,0.1,1.0,0.941027,-0.117771,-0.784743,0.070101,0.318404,0.365968,,,,2.33,19260817.0,-1.0,1472.0
200.0,192.0,1.0,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,19260817.0,-1.0,1473.0
400.0,96.0,1.0,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,19260817.0,-1.0,1474.0
400.0,192.0,0.85,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.23,19260817.0,-1.0,1475.0
400.0,192.0,1.0,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,19260817.0,-1.0,1476.0
400.0,192.0,1.0,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.25,19260817.0,-1.0,1477.0
400.0,192.0,1.0,0.4,0.1,1.0,0.941027,-0.117771,-0.784743,0.070101,0.318404,0.365968,,,,1.22,19260817.0,-1.0,1478.0
800.0,48.0,1.0,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,19260817.0,-1.0,1479.0
800.0,96.0,0.85,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1480.0
800.0,96.0,1.0,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.44,19260817.0,-1.0,1481.0
800.0,96.0,1.0,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,19260817.0,-1.0,1482.0
800.0,96.0,1.0,0.4,0.1,1.0,0.941027,-0.117771,-0.784743,0.070101,0.318404,0.365968,,,,2.29,19260817.0,-1.0,1483.0
800.0,192.0,0.85,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.48,19260817.0,-1.0,1484.0
800.0,192.0,0.85,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4,19260817.0,-1.0,1485.0
800.0,192.0,0.85,0.4,0.1,1.0,0.935424,-0.342192,-0.615686,0.073355,0.348907,0.348204,,,,2.15,19260817.0,-1.0,1486.0
800.0,192.0,1.0,0.7,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.57,19260817.0,-1.0,1487.0
800.0,192.0,1.0,0.55,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.42,19260817.0,-1.0,1488.0
800.0,192.0,1.0,0.55,0.1,1.0,0.920705,-0.433105,-0.426262,0.081287,0.36053,0.327156,,,,2.32,19260817.0,-1.0,1489.0
800.0,192.0,1.0,0.4,0.01,1.0,0.99097,-0.36276,-1.111232,0.027431,0.35157,0.398037,,,,2.46,19260817.0,-1.0,1490.0
400.0,24.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,19260817.0,-1.0,1491.0
800.0,24.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.45,19260817.0,-1.0,1492.0
800.0,24.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1493.0
800.0,24.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1494.0
800.0,24.0,0.4,0.4,1e-08,1.0,0.998837,-3.376062,-3.937074,0.009846,0.630005,0.608682,,,,1.46,19260817.0,-1.0,1495.0
200.0,24.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.13,19260817.0,-1.0,1496.0
400.0,12.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.23,19260817.0,-1.0,1497.0
400.0,48.0,0.4,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1498.0
400.0,24.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,19260817.0,-1.0,1499.0
400.0,24.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1500.0
400.0,24.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,19260817.0,-1.0,1501.0
400.0,24.0,0.4,0.4,1e-08,1.0,0.998998,-3.208779,-4.107953,0.009139,0.617846,0.619126,,,,0.77,19260817.0,-1.0,1502.0
800.0,12.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1503.0
800.0,48.0,0.55,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1504.0
800.0,24.0,0.7,0.4,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1505.0
800.0,24.0,0.55,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1506.0
800.0,24.0,0.55,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.42,19260817.0,-1.0,1507.0
800.0,24.0,0.55,0.4,1e-08,1.0,0.999734,-2.256166,-2.074113,0.004706,0.543445,0.480304,,,,1.39,19260817.0,-1.0,1508.0
800.0,12.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1509.0
800.0,48.0,0.4,0.55,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1510.0
800.0,24.0,0.4,0.7,1e-08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1511.0
800.0,24.0,0.4,0.55,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.4,19260817.0,-1.0,1512.0
800.0,24.0,0.4,0.55,1e-08,1.0,0.999337,-6.641283,-4.896433,0.007431,0.832502,0.665197,,,,1.5,19260817.0,-1.0,1513.0
800.0,12.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.36,19260817.0,-1.0,1514.0
800.0,48.0,0.4,0.4,1e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1515.0
800.0,24.0,0.4,0.4,0.0001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1516.0
800.0,24.0,0.4,0.4,1e-06,1.0,0.998837,-3.376062,-3.937074,0.009846,0.630005,0.608682,,,,1.49,19260817.0,-1.0,1517.0
400.0,24.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1518.0
800.0,24.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1519.0
800.0,24.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,19260817.0,-1.0,1520.0
800.0,24.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1521.0
800.0,24.0,0.4,0.4,0.1,1.0,0.924438,-17.291663,-14.86009,0.07935,1.288038,1.09096,,,,1.48,19260817.0,-1.0,1522.0
200.0,24.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.12,19260817.0,-1.0,1523.0
400.0,12.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1524.0
400.0,48.0,0.4,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1525.0
400.0,24.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,19260817.0,-1.0,1526.0
400.0,24.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,19260817.0,-1.0,1527.0
400.0,24.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,19260817.0,-1.0,1528.0
400.0,24.0,0.4,0.4,0.1,1.0,0.899556,-17.992204,-15.64203,0.091487,1.312471,1.117529,,,,0.72,19260817.0,-1.0,1529.0
800.0,12.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1530.0
800.0,48.0,0.55,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1531.0
800.0,24.0,0.7,0.4,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1532.0
800.0,24.0,0.55,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,19260817.0,-1.0,1533.0
800.0,24.0,0.55,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1534.0
800.0,24.0,0.55,0.4,0.1,1.0,0.935215,-1.848092,-0.785977,0.073474,0.508252,0.366095,,,,1.71,19260817.0,-1.0,1535.0
800.0,12.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1536.0
800.0,48.0,0.4,0.55,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.43,19260817.0,-1.0,1537.0
800.0,24.0,0.4,0.7,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,19260817.0,-1.0,1538.0
800.0,24.0,0.4,0.55,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1539.0
800.0,24.0,0.4,0.55,0.1,1.0,0.93493,-6.617992,-8.038699,0.073636,0.831232,0.823586,,,,1.56,19260817.0,-1.0,1540.0
800.0,12.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,19260817.0,-1.0,1541.0
800.0,48.0,0.4,0.4,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.37,19260817.0,-1.0,1542.0
800.0,24.0,0.4,0.4,0.01,1.0,0.992261,-2.535445,-9.373643,0.025394,0.566271,0.882311,,,,1.47,19260817.0,-1.0,1543.0
400.0,3.0,1.0,1.0,1e-08,0.0001,0.02806,-0.008687,-0.040473,0.284588,0.302469,0.279429,,,,0.41,19260817.0,-1.0,1544.0
800.0,6.0,1.0,1.0,1e-08,0.0001,0.11097,-0.001899,-0.039653,0.272179,0.301449,0.279319,,,,1.57,19260817.0,-1.0,1545.0
800.0,3.0,0.85,1.0,1e-08,0.0001,0.051521,0.003955,-0.041245,0.281132,0.300567,0.279532,,,,0.85,19260817.0,-1.0,1546.0
800.0,3.0,1.0,0.85,1e-08,0.0001,0.052126,-0.003735,-0.035008,0.281042,0.301725,0.278694,,,,0.74,19260817.0,-1.0,1547.0
800.0,3.0,1.0,1.0,1e-06,0.0001,0.052543,-0.00767,-0.032076,0.28098,0.302316,0.278299,,,,0.81,19260817.0,-1.0,1548.0
800.0,3.0,1.0,1.0,1e-08,0.001,0.336926,0.027249,0.025391,0.235059,0.297032,0.27044,,,,0.84,19260817.0,-1.0,1549.0
200.0,3.0,1.0,1.0,1e-08,0.0001,0.014125,-0.009719,-0.046645,0.28662,0.302623,0.280256,,,,0.2,19260817.0,-1.0,1550.0
400.0,6.0,1.0,1.0,1e-08,0.0001,0.057235,-0.004998,-0.047556,0.280284,0.301915,0.280378,,,,0.8,19260817.0,-1.0,1551.0
400.0,3.0,0.85,1.0,1e-08,0.0001,0.026459,-0.002987,-0.046706,0.284822,0.301613,0.280265,,,,0.39,19260817.0,-1.0,1552.0
400.0,3.0,1.0,0.85,1e-08,0.0001,0.027332,-0.006657,-0.042948,0.284694,0.302164,0.279761,,,,0.4,19260817.0,-1.0,1553.0
400.0,3.0,1.0,1.0,1e-06,0.0001,0.02806,-0.008687,-0.040473,0.284588,0.302469,0.279429,,,,0.4,19260817.0,-1.0,1554.0
400.0,3.0,1.0,1.0,1e-08,0.001,0.199873,0.008062,0.00527,0.258212,0.299947,0.273218,,,,0.39,19260817.0,-1.0,1555.0
800.0,12.0,1.0,1.0,1e-08,0.0001,0.122913,0.002965,-0.045478,0.270345,0.300716,0.2801,,,,2.46,19260817.0,-1.0,1556.0
800.0,6.0,0.85,1.0,1e-08,0.0001,0.100293,0.010817,-0.034343,0.273808,0.29953,0.278605,,,,1.64,19260817.0,-1.0,1557.0
800.0,6.0,1.0,0.85,1e-08,0.0001,0.110072,0.003635,-0.034419,0.272316,0.300616,0.278615,,,,1.55,19260817.0,-1.0,1558.0
800.0,6.0,1.0,1.0,1e-06,0.0001,0.11097,-0.001899,-0.039653,0.272179,0.301449,0.279319,,,,1.59,19260817.0,-1.0,1559.0
800.0,6.0,1.0,1.0,1e-08,0.001,0.642102,-0.049668,0.009931,0.172693,0.308552,0.272577,,,,1.56,19260817.0,-1.0,1560.0
800.0,3.0,0.85,0.85,1e-08,0.0001,0.050255,0.003702,-0.041516,0.281319,0.300605,0.279569,,,,0.74,19260817.0,-1.0,1561.0
800.0,3.0,0.85,1.0,1e-06,0.0001,0.051521,0.003955,-0.041245,0.281132,0.300567,0.279532,,,,0.8,19260817.0,-1.0,1562.0
800.0,3.0,0.85,1.0,1e-08,0.001,0.372487,0.068557,0.014512,0.228669,0.290657,0.271945,,,,0.75,19260817.0,-1.0,1563.0
800.0,3.0,1.0,0.85,1e-06,0.0001,0.052126,-0.003735,-0.035008,0.281042,0.301725,0.278694,,,,0.71,19260817.0,-1.0,1564.0
800.0,3.0,1.0,0.85,1e-08,0.001,0.339009,0.029682,0.024439,0.23469,0.29666,0.270572,,,,0.71,19260817.0,-1.0,1565.0
800.0,3.0,1.0,1.0,0.0001,0.0001,0.052543,-0.00767,-0.032076,0.28098,0.302316,0.278299,,,,0.78,19260817.0,-1.0,1566.0
800.0,3.0,1.0,1.0,1e-06,0.001,0.336926,0.027249,0.025391,0.235059,0.297032,0.27044,,,,0.78,19260817.0,-1.0,1567.0
800.0,3.0,1.0,1.0,1e-08,0.01,0.938358,0.027425,-0.067771,0.071669,0.297005,0.283071,,,,0.77,19260817.0,-1.0,1568.0
400.0,3.0,1.0,1.0,0.1,0.0001,0.027842,-0.009448,-0.040494,0.284619,0.302583,0.279432,,,,0.4,19260817.0,-1.0,1569.0
800.0,6.0,1.0,1.0,0.1,0.0001,0.107328,-0.005461,-0.037886,0.272736,0.301985,0.279081,,,,1.47,19260817.0,-1.0,1570.0
800.0,3.0,0.85,1.0,0.1,0.0001,0.051333,0.003536,-0.041207,0.28116,0.30063,0.279527,,,,0.81,19260817.0,-1.0,1571.0
800.0,3.0,1.0,0.85,0.1,0.0001,0.051753,-0.004901,-0.035068,0.281097,0.3019,0.278702,,,,0.74,19260817.0,-1.0,1572.0
800.0,3.0,1.0,1.0,0.01,0.0001,0.052543,-0.00767,-0.032076,0.28098,0.302316,0.278299,,,,0.8,19260817.0,-1.0,1573.0
800.0,3.0,1.0,1.0,0.1,0.001,0.337887,0.017844,0.034922,0.234889,0.298464,0.269114,,,,0.77,19260817.0,-1.0,1574.0
200.0,3.0,1.0,1.0,0.1,0.0001,0.014005,-0.010124,-0.046673,0.286638,0.302684,0.28026,,,,0.2,19260817.0,-1.0,1575.0
400.0,6.0,1.0,1.0,0.1,0.0001,0.05536,-0.007138,-0.046052,0.280562,0.302236,0.280177,,,,0.82,19260817.0,-1.0,1576.0
400.0,3.0,0.85,1.0,0.1,0.0001,0.026389,-0.00316,-0.046705,0.284832,0.301639,0.280264,,,,0.39,19260817.0,-1.0,1577.0
400.0,3.0,1.0,0.85,0.1,0.0001,0.027109,-0.007332,-0.042968,0.284727,0.302265,0.279764,,,,0.38,19260817.0,-1.0,1578.0
400.0,3.0,1.0,1.0,0.01,0.0001,0.02806,-0.008687,-0.040473,0.284588,0.302469,0.279429,,,,0.4,19260817.0,-1.0,1579.0
400.0,3.0,1.0,1.0,0.1,0.001,0.201885,0.002988,0.010564,0.257887,0.300713,0.272489,,,,0.6,19260817.0,-1.0,1580.0
800.0,12.0,1.0,1.0,0.1,0.0001,0.113945,-0.003484,-0.047949,0.271723,0.301687,0.280431,,,,2.71,19260817.0,-1.0,1581.0
800.0,6.0,0.85,1.0,0.1,0.0001,0.095661,0.009271,-0.034988,0.274512,0.299764,0.278691,,,,1.55,19260817.0,-1.0,1582.0
800.0,6.0,1.0,0.85,0.1,0.0001,0.105787,0.000993,-0.035147,0.272971,0.301014,0.278713,,,,1.53,19260817.0,-1.0,1583.0
800.0,6.0,1.0,1.0,0.01,0.0001,0.110959,-0.00231,-0.039585,0.272181,0.301511,0.27931,,,,1.66,19260817.0,-1.0,1584.0
800.0,6.0,1.0,1.0,0.1,0.001,0.627057,-0.066449,0.004219,0.176286,0.311008,0.273362,,,,1.51,19260817.0,-1.0,1585.0
800.0,3.0,0.85,0.85,0.1,0.0001,0.050064,0.003417,-0.041459,0.281348,0.300648,0.279561,,,,0.78,19260817.0,-1.0,1586.0
800.0,3.0,0.85,1.0,0.01,0.0001,0.05152,0.003953,-0.041246,0.281132,0.300567,0.279533,,,,0.84,19260817.0,-1.0,1587.0
800.0,3.0,0.85,1.0,0.1,0.001,0.370699,0.065608,0.014977,0.228995,0.291116,0.271881,,,,0.85,19260817.0,-1.0,1588.0
800.0,3.0,1.0,0.85,0.01,0.0001,0.052126,-0.003735,-0.035008,0.281042,0.301725,0.278694,,,,0.88,19260817.0,-1.0,1589.0
800.0,3.0,1.0,0.85,0.1,0.001,0.338185,0.019639,0.023191,0.234836,0.298191,0.270745,,,,0.75,19260817.0,-1.0,1590.0
800.0,3.0,1.0,1.0,0.01,0.001,0.336926,0.027249,0.025391,0.235059,0.297032,0.27044,,,,0.76,19260817.0,-1.0,1591.0
800.0,3.0,1.0,1.0,0.1,0.01,0.765078,0.066052,-0.000107,0.139913,0.291047,0.273955,,,,0.76,19260817.0,-1.0,1592.0
400.0,192.0,1.0,1.0,1e-08,0.0001,0.063459,-0.002815,-0.049721,0.279357,0.301587,0.280668,,,,1.29,19260817.0,-1.0,1593.0
800.0,96.0,1.0,1.0,1e-08,0.0001,0.122913,0.002965,-0.045478,0.270345,0.300716,0.2801,,,,2.3,19260817.0,-1.0,1594.0
800.0,192.0,0.85,1.0,1e-08,0.0001,0.108041,0.012126,-0.034054,0.272627,0.299332,0.278566,,,,2.35,19260817.0,-1.0,1595.0
800.0,192.0,1.0,0.85,1e-08,0.0001,0.12203,0.006794,-0.038362,0.270481,0.300139,0.279145,,,,2.45,19260817.0,-1.0,1596.0
800.0,192.0,1.0,1.0,1e-06,0.0001,0.122913,0.002965,-0.045478,0.270345,0.300716,0.2801,,,,2.64,19260817.0,-1.0,1597.0
800.0,192.0,1.0,1.0,1e-08,0.001,0.722561,-0.082774,-0.160307,0.152048,0.31338,0.295082,,,,2.6,19260817.0,-1.0,1598.0
400.0,96.0,1.0,1.0,1e-08,0.0001,0.063459,-0.002815,-0.049721,0.279357,0.301587,0.280668,,,,1.25,19260817.0,-1.0,1599.0
800.0,48.0,1.0,1.0,1e-08,0.0001,0.122913,0.002965,-0.045478,0.270345,0.300716,0.2801,,,,2.55,19260817.0,-1.0,1600.0
800.0,96.0,0.85,1.0,1e-08,0.0001,0.108041,0.012126,-0.034054,0.272627,0.299332,0.278566,,,,2.28,19260817.0,-1.0,1601.0
800.0,96.0,1.0,0.85,1e-08,0.0001,0.12203,0.006794,-0.038362,0.270481,0.300139,0.279145,,,,2.49,19260817.0,-1.0,1602.0
800.0,96.0,1.0,1.0,1e-06,0.0001,0.122913,0.002965,-0.045478,0.270345,0.300716,0.2801,,,,2.58,19260817.0,-1.0,1603.0
800.0,96.0,1.0,1.0,1e-08,0.001,0.722561,-0.082774,-0.160307,0.152048,0.31338,0.295082,,,,2.64,19260817.0,-1.0,1604.0
400.0,192.0,0.85,1.0,1e-08,0.0001,0.055672,0.001325,-0.043037,0.280516,0.300964,0.279773,,,,1.14,19260817.0,-1.0,1605.0
800.0,192.0,0.85,0.85,1e-08,0.0001,0.107732,0.011049,-0.035404,0.272674,0.299495,0.278747,,,,2.21,19260817.0,-1.0,1606.0
800.0,192.0,0.85,1.0,1e-06,0.0001,0.108041,0.012126,-0.034054,0.272627,0.299332,0.278566,,,,2.23,19260817.0,-1.0,1607.0
800.0,192.0,0.85,1.0,1e-08,0.001,0.674013,0.098906,0.027787,0.164815,0.285882,0.270107,,,,2.33,19260817.0,-1.0,1608.0
400.0,192.0,1.0,0.85,1e-08,0.0001,0.062934,-0.000834,-0.044296,0.279435,0.301289,0.279942,,,,1.23,19260817.0,-1.0,1609.0
800.0,192.0,1.0,0.85,1e-06,0.0001,0.12203,0.006794,-0.038362,0.270481,0.300139,0.279145,,,,2.44,19260817.0,-1.0,1610.0
800.0,192.0,1.0,0.85,1e-08,0.001,0.722245,0.003145,-0.051265,0.152134,0.300689,0.280874,,,,2.48,19260817.0,-1.0,1611.0
400.0,192.0,1.0,1.0,1e-06,0.0001,0.063459,-0.002815,-0.049721,0.279357,0.301587,0.280668,,,,1.3,19260817.0,-1.0,1612.0
800.0,192.0,1.0,1.0,0.0001,0.0001,0.122915,0.002948,-0.045412,0.270344,0.300719,0.280091,,,,2.5,19260817.0,-1.0,1613.0
800.0,192.0,1.0,1.0,1e-06,0.001,0.722561,-0.082774,-0.160307,0.152048,0.31338,0.295082,,,,2.65,19260817.0,-1.0,1614.0
400.0,192.0,1.0,1.0,0.1,0.0001,0.059098,-0.005386,-0.0503,0.280007,0.301973,0.280745,,,,1.24,19260817.0,-1.0,1615.0
800.0,96.0,1.0,1.0,0.1,0.0001,0.113945,-0.003484,-0.047949,0.271723,0.301687,0.280431,,,,2.48,19260817.0,-1.0,1616.0
800.0,192.0,0.85,1.0,0.1,0.0001,0.100309,0.010005,-0.034534,0.273806,0.299653,0.27863,,,,2.15,19260817.0,-1.0,1617.0
800.0,192.0,1.0,0.85,0.1,0.0001,0.11297,0.002117,-0.038704,0.271872,0.300844,0.279191,,,,2.37,19260817.0,-1.0,1618.0
800.0,192.0,1.0,1.0,0.01,0.0001,0.122445,0.001199,-0.050267,0.270417,0.300983,0.280741,,,,2.65,19260817.0,-1.0,1619.0
800.0,192.0,1.0,1.0,0.1,0.001,0.654352,-0.040352,-0.072679,0.169712,0.30718,0.283721,,,,2.53,19260817.0,-1.0,1620.0
200.0,192.0,1.0,1.0,0.1,0.0001,0.029969,-0.007543,-0.051181,0.284308,0.302297,0.280863,,,,0.66,19260817.0,-1.0,1621.0
400.0,96.0,1.0,1.0,0.1,0.0001,0.059098,-0.005386,-0.0503,0.280007,0.301973,0.280745,,,,1.37,19260817.0,-1.0,1622.0
400.0,192.0,0.85,1.0,0.1,0.0001,0.051702,7.8e-05,-0.04353,0.281105,0.301152,0.279839,,,,1.13,19260817.0,-1.0,1623.0
400.0,192.0,1.0,0.85,0.1,0.0001,0.058249,-0.002988,-0.044348,0.280133,0.301613,0.279949,,,,1.22,19260817.0,-1.0,1624.0
400.0,192.0,1.0,1.0,0.01,0.0001,0.063231,-0.002952,-0.049025,0.279391,0.301608,0.280575,,,,1.27,19260817.0,-1.0,1625.0
400.0,192.0,1.0,1.0,0.1,0.001,0.442734,-0.03664,-0.052998,0.21549,0.306631,0.281106,,,,1.25,19260817.0,-1.0,1626.0
800.0,48.0,1.0,1.0,0.1,0.0001,0.113945,-0.003484,-0.047949,0.271723,0.301687,0.280431,,,,2.54,19260817.0,-1.0,1627.0
800.0,96.0,0.85,1.0,0.1,0.0001,0.100309,0.010005,-0.034534,0.273806,0.299653,0.27863,,,,2.31,19260817.0,-1.0,1628.0
800.0,96.0,1.0,0.85,0.1,0.0001,0.11297,0.002117,-0.038704,0.271872,0.300844,0.279191,,,,2.47,19260817.0,-1.0,1629.0
800.0,96.0,1.0,1.0,0.01,0.0001,0.122445,0.001199,-0.050267,0.270417,0.300983,0.280741,,,,2.51,19260817.0,-1.0,1630.0
800.0,96.0,1.0,1.0,0.1,0.001,0.654352,-0.040352,-0.072679,0.169712,0.30718,0.283721,,,,2.6,19260817.0,-1.0,1631.0
800.0,192.0,0.85,0.85,0.1,0.0001,0.099742,0.009871,-0.036029,0.273892,0.299673,0.278831,,,,2.22,19260817.0,-1.0,1632.0
800.0,192.0,0.85,1.0,0.01,0.0001,0.107588,0.012072,-0.034194,0.272696,0.29934,0.278584,,,,2.26,19260817.0,-1.0,1633.0
800.0,192.0,0.85,1.0,0.1,0.001,0.617035,0.078373,0.025529,0.178639,0.289121,0.270421,,,,2.35,19260817.0,-1.0,1634.0
800.0,192.0,1.0,0.85,0.01,0.0001,0.121533,0.005949,-0.039297,0.270557,0.300266,0.279271,,,,2.62,19260817.0,-1.0,1635.0
800.0,192.0,1.0,0.85,0.1,0.001,0.65564,-0.000965,-0.040896,0.169396,0.301309,0.279486,,,,3.32,19260817.0,-1.0,1636.0
800.0,192.0,1.0,1.0,0.01,0.001,0.716855,-0.121102,-0.171183,0.153603,0.318878,0.296461,,,,2.98,19260817.0,-1.0,1637.0
400.0,24.0,0.4,1.0,1e-08,0.0001,0.029772,-0.002873,-0.046129,0.284337,0.301596,0.280187,,,,0.8,19260817.0,-1.0,1638.0
800.0,24.0,0.55,1.0,1e-08,0.0001,0.076539,0.007503,-0.038475,0.277399,0.300031,0.27916,,,,2.51,19260817.0,-1.0,1639.0
800.0,24.0,0.4,0.85,1e-08,0.0001,0.058535,0.004563,-0.040077,0.28009,0.300475,0.279376,,,,2.06,19260817.0,-1.0,1640.0
800.0,24.0,0.4,1.0,1e-06,0.0001,0.058492,0.004972,-0.039885,0.280097,0.300414,0.27935,,,,1.15,19260817.0,-1.0,1641.0
800.0,24.0,0.4,1.0,1e-08,0.001,0.438686,0.090724,0.034664,0.216271,0.287177,0.26915,,,,0.78,19260817.0,-1.0,1642.0
400.0,24.0,0.55,1.0,1e-08,0.0001,0.039184,-0.001703,-0.045532,0.282954,0.30142,0.280107,,,,0.59,19260817.0,-1.0,1643.0
800.0,12.0,0.55,1.0,1e-08,0.0001,0.076541,0.007499,-0.038474,0.277399,0.300032,0.27916,,,,0.85,19260817.0,-1.0,1644.0
800.0,48.0,0.55,1.0,1e-08,0.0001,0.076539,0.007503,-0.038475,0.277399,0.300031,0.27916,,,,1.15,19260817.0,-1.0,1645.0
800.0,24.0,0.7,1.0,1e-08,0.0001,0.092493,0.010005,-0.036125,0.274993,0.299653,0.278844,,,,2.37,19260817.0,-1.0,1646.0
