n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Precedence
200.0,16.0,1.0,1.0,64.0,0.1,0.01,0.966537,0.065091,0.023772,0.052805,0.291197,0.270665,,,,54.46,19260817.0,False,530.0
100.0,16.0,1.0,1.0,64.0,0.01,0.01,0.839403,0.063284,0.01728,0.115682,0.291478,0.271563,,,,27.05,19260817.0,False,531.0
200.0,8.0,1.0,1.0,64.0,0.01,0.01,0.888244,0.087159,0.087352,0.096501,0.28774,0.261702,,,,0.44,19260817.0,False,532.0
200.0,16.0,1.0,1.0,64.0,0.01,0.1,0.99975,0.075416,0.063221,0.004565,0.289585,0.26514,,,,62.58,19260817.0,False,533.0
100.0,16.0,1.0,1.0,64.0,1.0,0.001,0.098256,-0.002338,-0.041015,0.274118,0.301515,0.279502,,,,27.11,19260817.0,False,534.0
200.0,16.0,0.85,1.0,64.0,1.0,0.001,0.18524,0.007594,-0.032123,0.260562,0.300018,0.278305,,,,55.74,19260817.0,False,535.0
200.0,16.0,1.0,0.85,64.0,1.0,0.001,0.187042,0.005742,-0.033882,0.260274,0.300297,0.278542,,,,47.08,19260817.0,False,536.0
200.0,16.0,1.0,1.0,64.0,1.0,0.01,0.868905,0.056701,0.014953,0.104518,0.292501,0.271884,,,,58.71,19260817.0,False,537.0
100.0,16.0,0.85,1.0,64.0,1.0,0.001,0.097616,-0.000892,-0.038824,0.274215,0.301298,0.279207,,,,26.58,19260817.0,False,538.0
200.0,8.0,0.85,1.0,64.0,1.0,0.001,0.145602,0.011862,-0.029552,0.266825,0.299372,0.277959,,,,0.47,19260817.0,False,539.0
200.0,16.0,0.85,0.85,64.0,1.0,0.001,0.18518,0.006879,-0.030685,0.260572,0.300126,0.278111,,,,48.81,19260817.0,False,540.0
200.0,16.0,0.85,1.0,256.0,1.0,0.001,0.185308,0.006449,-0.031284,0.260551,0.300191,0.278192,,,,125.7,19260817.0,False,541.0
200.0,16.0,0.85,1.0,64.0,1.0,0.01,0.863195,0.06069,0.029466,0.106769,0.291882,0.269874,,,,53.55,19260817.0,False,542.0
100.0,16.0,1.0,0.85,64.0,1.0,0.001,0.098668,-0.001577,-0.040364,0.274056,0.301401,0.279414,,,,20.67,19260817.0,False,543.0
200.0,8.0,1.0,0.85,64.0,1.0,0.001,0.146408,0.010204,-0.025477,0.266699,0.299623,0.277408,,,,0.54,19260817.0,False,544.0
200.0,16.0,1.0,0.7,64.0,1.0,0.001,0.184034,0.006573,-0.030965,0.260755,0.300172,0.278149,,,,41.64,19260817.0,False,545.0
200.0,16.0,1.0,0.85,256.0,1.0,0.001,0.18588,0.005518,-0.031107,0.26046,0.300331,0.278168,,,,116.13,19260817.0,False,546.0
200.0,16.0,1.0,0.85,64.0,1.0,0.01,0.869922,0.051879,0.00645,0.104112,0.293247,0.273055,,,,53.82,19260817.0,False,547.0
100.0,16.0,1.0,1.0,256.0,1.0,0.001,0.097176,-0.001543,-0.039333,0.274282,0.301396,0.279276,,,,67.05,19260817.0,False,548.0
200.0,8.0,1.0,1.0,256.0,1.0,0.001,0.145025,0.010925,-0.026534,0.266915,0.299514,0.277551,,,,0.9,19260817.0,False,549.0
200.0,16.0,1.0,1.0,256.0,1.0,0.01,0.867308,0.058829,0.020085,0.105152,0.29217,0.271175,,,,131.16,19260817.0,False,550.0
100.0,16.0,1.0,1.0,64.0,1.0,0.01,0.641275,0.045826,0.004349,0.172893,0.294182,0.273344,,,,26.5,19260817.0,False,551.0
200.0,8.0,1.0,1.0,64.0,1.0,0.01,0.768321,0.070234,0.057932,0.138944,0.290395,0.265887,,,,0.43,19260817.0,False,552.0
200.0,16.0,1.0,1.0,64.0,1.0,0.1,0.99975,0.077894,0.080776,0.004565,0.289196,0.262643,,,,55.67,19260817.0,False,553.0
50.0,16.0,0.4,1.0,64.0,0.01,0.001,0.083617,-0.001968,-0.041683,0.276334,0.30146,0.279591,,,,16.25,19260817.0,False,554.0
25.0,16.0,0.55,1.0,64.0,0.01,0.001,0.044696,-0.004488,-0.043776,0.282141,0.301838,0.279872,,,,7.96,19260817.0,False,555.0
25.0,16.0,0.4,0.85,64.0,0.01,0.001,0.04407,-0.006393,-0.043892,0.282234,0.302124,0.279888,,,,5.16,19260817.0,False,556.0
25.0,16.0,0.4,1.0,64.0,0.1,0.001,0.039922,-0.004919,-0.045067,0.282846,0.301903,0.280045,,,,7.55,19260817.0,False,557.0
25.0,16.0,0.4,1.0,64.0,0.01,0.01,0.34282,0.010967,-0.015235,0.234012,0.299507,0.276019,,,,6.33,19260817.0,False,558.0
50.0,8.0,0.4,1.0,64.0,0.01,0.001,0.050852,-0.003438,-0.043809,0.281231,0.301681,0.279876,,,,0.14,19260817.0,False,559.0
50.0,16.0,0.55,1.0,64.0,0.01,0.001,0.087203,-7e-06,-0.041031,0.275793,0.301164,0.279504,,,,15.67,19260817.0,False,560.0
50.0,16.0,0.4,0.85,64.0,0.01,0.001,0.084885,-0.002158,-0.040445,0.276143,0.301488,0.279425,,,,11.85,19260817.0,False,561.0
50.0,16.0,0.4,1.0,256.0,0.01,0.001,0.082609,-0.001767,-0.03975,0.276486,0.301429,0.279332,,,,29.47,19260817.0,False,562.0
50.0,16.0,0.4,1.0,64.0,0.1,0.001,0.078096,-0.002455,-0.04203,0.277165,0.301533,0.279638,,,,15.88,19260817.0,False,563.0
50.0,16.0,0.4,1.0,64.0,0.01,0.01,0.578183,0.03359,0.002946,0.187481,0.296062,0.273536,,,,13.83,19260817.0,False,564.0
25.0,8.0,0.55,1.0,64.0,0.01,0.001,0.028083,-0.003504,-0.044163,0.284584,0.30169,0.279924,,,,0.08,19260817.0,False,565.0
25.0,16.0,0.7,1.0,64.0,0.01,0.001,0.045232,-0.005133,-0.044064,0.282062,0.301935,0.279911,,,,7.46,19260817.0,False,566.0
25.0,16.0,0.55,0.85,64.0,0.01,0.001,0.042503,-0.006081,-0.042459,0.282465,0.302078,0.279695,,,,5.22,19260817.0,False,567.0
25.0,16.0,0.55,1.0,256.0,0.01,0.001,0.044924,-0.005382,-0.045073,0.282108,0.301973,0.280046,,,,17.09,19260817.0,False,568.0
25.0,16.0,0.55,1.0,64.0,0.1,0.001,0.041643,-0.00485,-0.044055,0.282592,0.301893,0.279909,,,,7.42,19260817.0,False,569.0
25.0,16.0,0.55,1.0,64.0,0.01,0.01,0.365157,0.025091,-0.01272,0.230001,0.297361,0.275677,,,,6.05,19260817.0,False,570.0
25.0,8.0,0.4,0.85,64.0,0.01,0.001,0.028151,-0.006864,-0.042802,0.284574,0.302195,0.279741,,,,0.11,19260817.0,False,571.0
25.0,16.0,0.4,0.7,64.0,0.01,0.001,0.043704,-0.005353,-0.045018,0.282288,0.301968,0.280039,,,,5.67,19260817.0,False,572.0
25.0,16.0,0.4,0.85,256.0,0.01,0.001,0.042408,-0.005583,-0.045193,0.282479,0.302003,0.280062,,,,13.75,19260817.0,False,573.0
25.0,16.0,0.4,0.85,64.0,0.1,0.001,0.04073,-0.006362,-0.04368,0.282726,0.30212,0.279859,,,,5.53,19260817.0,False,574.0
25.0,16.0,0.4,0.85,64.0,0.01,0.01,0.362181,0.008869,-0.019698,0.230539,0.299825,0.276625,,,,6.32,19260817.0,False,575.0
25.0,8.0,0.4,1.0,256.0,0.01,0.001,0.026383,-0.005931,-0.044126,0.284833,0.302055,0.279919,,,,0.15,19260817.0,False,576.0
25.0,16.0,0.4,1.0,256.0,0.1,0.001,0.040694,-0.006025,-0.044418,0.282732,0.302069,0.279958,,,,17.7,19260817.0,False,577.0
25.0,16.0,0.4,1.0,256.0,0.01,0.01,0.359752,0.014939,-0.022261,0.230978,0.298905,0.276972,,,,18.09,19260817.0,False,578.0
25.0,8.0,0.4,1.0,64.0,0.1,0.001,0.02452,-0.006775,-0.045745,0.285105,0.302182,0.280136,,,,0.11,19260817.0,False,579.0
25.0,16.0,0.4,1.0,64.0,0.1,0.01,0.340463,0.006981,-0.0198,0.234431,0.30011,0.276639,,,,7.0,19260817.0,False,580.0
25.0,8.0,0.4,1.0,64.0,0.01,0.01,0.230983,0.004222,-0.023941,0.253142,0.300527,0.2772,,,,0.09,19260817.0,False,581.0
25.0,16.0,0.4,1.0,64.0,0.01,0.1,0.988904,-0.018121,-0.074661,0.030408,0.30388,0.283982,,,,6.89,19260817.0,False,582.0
50.0,16.0,0.4,1.0,64.0,1.0,0.001,0.048528,-0.005572,-0.045001,0.281575,0.302001,0.280036,,,,15.25,19260817.0,False,583.0
25.0,16.0,0.55,1.0,64.0,1.0,0.001,0.025443,-0.0065,-0.045599,0.28497,0.30214,0.280116,,,,7.9,19260817.0,False,584.0
25.0,16.0,0.4,0.85,64.0,1.0,0.001,0.024096,-0.006415,-0.04544,0.285167,0.302128,0.280095,,,,5.61,19260817.0,False,585.0
25.0,16.0,0.4,1.0,64.0,1.0,0.01,0.217506,0.005243,-0.033918,0.25535,0.300373,0.278547,,,,5.25,19260817.0,False,586.0
50.0,8.0,0.4,1.0,64.0,1.0,0.001,0.034125,-0.004634,-0.045377,0.283698,0.30186,0.280087,,,,0.17,19260817.0,False,587.0
50.0,16.0,0.55,1.0,64.0,1.0,0.001,0.049724,-0.004686,-0.042553,0.281398,0.301868,0.279708,,,,13.29,19260817.0,False,588.0
50.0,16.0,0.4,0.85,64.0,1.0,0.001,0.047991,-0.004313,-0.044477,0.281655,0.301812,0.279966,,,,10.65,19260817.0,False,589.0
50.0,16.0,0.4,1.0,256.0,1.0,0.001,0.048453,-0.005426,-0.04286,0.281586,0.301979,0.279749,,,,33.05,19260817.0,False,590.0
50.0,16.0,0.4,1.0,64.0,1.0,0.01,0.392009,0.021412,-0.020711,0.225084,0.297922,0.276763,,,,11.64,19260817.0,False,591.0
25.0,8.0,0.55,1.0,64.0,1.0,0.001,0.019127,-0.004636,-0.045562,0.285892,0.301861,0.280111,,,,0.08,19260817.0,False,592.0
25.0,16.0,0.7,1.0,64.0,1.0,0.001,0.025455,-0.007828,-0.045407,0.284969,0.30234,0.280091,,,,8.56,19260817.0,False,593.0
25.0,16.0,0.55,0.85,64.0,1.0,0.001,0.025137,-0.007097,-0.045871,0.285015,0.30223,0.280153,,,,6.43,19260817.0,False,594.0
25.0,16.0,0.55,1.0,256.0,1.0,0.001,0.02506,-0.007528,-0.045437,0.285026,0.302295,0.280095,,,,17.42,19260817.0,False,595.0
25.0,16.0,0.55,1.0,64.0,1.0,0.01,0.227619,0.002132,-0.026869,0.253695,0.300842,0.277596,,,,7.68,19260817.0,False,596.0
25.0,8.0,0.4,0.85,64.0,1.0,0.001,0.018571,-0.006944,-0.044183,0.285973,0.302207,0.279927,,,,0.13,19260817.0,False,597.0
25.0,16.0,0.4,0.7,64.0,1.0,0.001,0.024672,-0.007319,-0.046586,0.285083,0.302263,0.280248,,,,5.49,19260817.0,False,598.0
25.0,16.0,0.4,0.85,256.0,1.0,0.001,0.024871,-0.007091,-0.046507,0.285054,0.302229,0.280238,,,,19.4,19260817.0,False,599.0
25.0,16.0,0.4,0.85,64.0,1.0,0.01,0.219616,0.014175,-0.026481,0.255006,0.299021,0.277544,,,,4.48,19260817.0,False,600.0
25.0,8.0,0.4,1.0,256.0,1.0,0.001,0.017776,-0.005839,-0.04532,0.286089,0.302041,0.280079,,,,0.15,19260817.0,False,601.0
25.0,16.0,0.4,1.0,256.0,1.0,0.01,0.219853,0.0004,-0.035216,0.254967,0.301103,0.278722,,,,13.68,19260817.0,False,602.0
25.0,8.0,0.4,1.0,64.0,1.0,0.01,0.160837,0.007987,-0.030883,0.264435,0.299958,0.278138,,,,0.09,19260817.0,False,603.0
25.0,16.0,0.4,1.0,64.0,1.0,0.1,0.914779,0.030648,-0.017029,0.08427,0.296512,0.276263,,,,7.39,19260817.0,False,604.0
50.0,16.0,1.0,1.0,64.0,0.01,0.001,0.086634,-0.001212,-0.041758,0.275879,0.301346,0.279601,,,,12.07,19260817.0,False,605.0
25.0,16.0,0.85,1.0,64.0,0.01,0.001,0.044199,-0.004383,-0.043667,0.282215,0.301823,0.279857,,,,7.46,19260817.0,False,606.0
25.0,16.0,1.0,0.85,64.0,0.01,0.001,0.044837,-0.005842,-0.042832,0.282121,0.302042,0.279745,,,,4.75,19260817.0,False,607.0
25.0,16.0,1.0,1.0,64.0,0.1,0.001,0.042291,-0.005334,-0.045022,0.282496,0.301966,0.280039,,,,7.65,19260817.0,False,608.0
25.0,16.0,1.0,1.0,64.0,0.01,0.01,0.367258,0.024672,-0.021392,0.22962,0.297425,0.276855,,,,6.96,19260817.0,False,609.0
50.0,8.0,1.0,1.0,64.0,0.01,0.001,0.054917,-0.001967,-0.037743,0.280628,0.301459,0.279062,,,,0.13,19260817.0,False,610.0
50.0,16.0,0.85,1.0,64.0,0.01,0.001,0.088237,-0.002145,-0.039542,0.275637,0.301486,0.279304,,,,15.84,19260817.0,False,611.0
50.0,16.0,1.0,0.85,64.0,0.01,0.001,0.087188,-0.002661,-0.040697,0.275795,0.301564,0.279459,,,,10.38,19260817.0,False,612.0
50.0,16.0,1.0,1.0,256.0,0.01,0.001,0.086463,-0.002108,-0.038554,0.275905,0.301481,0.279171,,,,28.95,19260817.0,False,613.0
50.0,16.0,1.0,1.0,64.0,0.1,0.001,0.082989,-0.002546,-0.040176,0.276429,0.301547,0.279389,,,,13.66,19260817.0,False,614.0
50.0,16.0,1.0,1.0,64.0,0.01,0.01,0.602942,0.042423,-0.002927,0.181896,0.294706,0.274341,,,,14.17,19260817.0,False,615.0
25.0,8.0,0.85,1.0,64.0,0.01,0.001,0.028396,-0.004259,-0.044471,0.284538,0.301804,0.279965,,,,0.09,19260817.0,False,616.0
25.0,16.0,0.85,0.85,64.0,0.01,0.001,0.043715,-0.005898,-0.043468,0.282286,0.30205,0.279831,,,,6.03,19260817.0,False,617.0
25.0,16.0,0.85,1.0,256.0,0.01,0.001,0.045194,-0.005544,-0.045394,0.282068,0.301997,0.280089,,,,11.57,19260817.0,False,618.0
25.0,16.0,0.85,1.0,64.0,0.1,0.001,0.041126,-0.004726,-0.043954,0.282668,0.301874,0.279896,,,,7.55,19260817.0,False,619.0
25.0,16.0,0.85,1.0,64.0,0.01,0.01,0.356562,0.018528,-0.006974,0.231553,0.29836,0.274894,,,,6.56,19260817.0,False,620.0
25.0,8.0,1.0,0.85,64.0,0.01,0.001,0.03048,-0.005755,-0.042625,0.284233,0.302029,0.279718,,,,0.1,19260817.0,False,621.0
25.0,16.0,1.0,0.7,64.0,0.01,0.001,0.045266,-0.005555,-0.043858,0.282057,0.301999,0.279883,,,,5.79,19260817.0,False,622.0
25.0,16.0,1.0,0.85,256.0,0.01,0.001,0.045899,-0.005837,-0.044595,0.281964,0.302041,0.279982,,,,14.37,19260817.0,False,623.0
25.0,16.0,1.0,0.85,64.0,0.1,0.001,0.041803,-0.006093,-0.043151,0.282568,0.302079,0.279788,,,,4.7,19260817.0,False,624.0
25.0,16.0,1.0,0.85,64.0,0.01,0.01,0.36895,0.01687,-0.005874,0.229313,0.298612,0.274744,,,,4.72,19260817.0,False,625.0
25.0,8.0,1.0,1.0,256.0,0.01,0.001,0.027836,-0.004771,-0.044007,0.28462,0.301881,0.279903,,,,0.15,19260817.0,False,626.0
25.0,16.0,1.0,1.0,256.0,0.1,0.001,0.041157,-0.005584,-0.043923,0.282664,0.302003,0.279892,,,,12.79,19260817.0,False,627.0
25.0,16.0,1.0,1.0,256.0,0.01,0.01,0.368737,0.018762,-0.01008,0.229351,0.298325,0.275317,,,,11.59,19260817.0,False,628.0
25.0,8.0,1.0,1.0,64.0,0.1,0.001,0.027121,-0.005617,-0.043059,0.284725,0.302008,0.279776,,,,0.1,19260817.0,False,629.0
25.0,16.0,1.0,1.0,64.0,0.1,0.01,0.346314,0.022373,-0.020733,0.233389,0.297775,0.276765,,,,6.99,19260817.0,False,630.0
25.0,8.0,1.0,1.0,64.0,0.01,0.01,0.255159,0.016889,0.00238,0.249131,0.298609,0.273614,,,,0.09,19260817.0,False,631.0
25.0,16.0,1.0,1.0,64.0,0.01,0.1,0.989747,0.071778,0.066783,0.029229,0.290154,0.264635,,,,6.58,19260817.0,False,632.0
50.0,16.0,1.0,1.0,64.0,1.0,0.001,0.05029,-0.005484,-0.044368,0.281314,0.301988,0.279951,,,,13.37,19260817.0,False,633.0
25.0,16.0,0.85,1.0,64.0,1.0,0.001,0.025205,-0.006153,-0.045791,0.285005,0.302088,0.280142,,,,7.04,19260817.0,False,634.0
25.0,16.0,1.0,0.85,64.0,1.0,0.001,0.025684,-0.007112,-0.04629,0.284935,0.302232,0.280209,,,,5.62,19260817.0,False,635.0
25.0,16.0,1.0,1.0,64.0,1.0,0.01,0.22499,0.012242,-0.03352,0.254127,0.299314,0.278494,,,,6.47,19260817.0,False,636.0
50.0,8.0,1.0,1.0,64.0,1.0,0.001,0.038181,-0.002617,-0.040921,0.283102,0.301557,0.279489,,,,0.14,19260817.0,False,637.0
50.0,16.0,0.85,1.0,64.0,1.0,0.001,0.049999,-0.004221,-0.043522,0.281357,0.301798,0.279838,,,,14.54,19260817.0,False,638.0
50.0,16.0,1.0,0.85,64.0,1.0,0.001,0.050719,-0.004869,-0.043956,0.281251,0.301896,0.279896,,,,10.4,19260817.0,False,639.0
50.0,16.0,1.0,1.0,256.0,1.0,0.001,0.050262,-0.004846,-0.043622,0.281318,0.301892,0.279851,,,,30.42,19260817.0,False,640.0
50.0,16.0,1.0,1.0,64.0,1.0,0.01,0.401848,0.023715,-0.013243,0.223255,0.297571,0.275748,,,,13.04,19260817.0,False,641.0
25.0,8.0,0.85,1.0,64.0,1.0,0.001,0.019494,-0.006202,-0.045996,0.285839,0.302096,0.280169,,,,0.11,19260817.0,False,642.0
25.0,16.0,0.85,0.85,64.0,1.0,0.001,0.025069,-0.006549,-0.045317,0.285025,0.302148,0.280079,,,,5.28,19260817.0,False,643.0
25.0,16.0,0.85,1.0,256.0,1.0,0.001,0.025602,-0.007302,-0.045504,0.284947,0.302261,0.280104,,,,20.33,19260817.0,False,644.0
25.0,16.0,0.85,1.0,64.0,1.0,0.01,0.221466,0.015018,-0.024901,0.254703,0.298893,0.27733,,,,5.94,19260817.0,False,645.0
25.0,8.0,1.0,0.85,64.0,1.0,0.001,0.020556,-0.006562,-0.044079,0.285684,0.30215,0.279913,,,,0.11,19260817.0,False,646.0
25.0,16.0,1.0,0.7,64.0,1.0,0.001,0.025596,-0.006549,-0.045929,0.284948,0.302148,0.28016,,,,5.39,19260817.0,False,647.0
25.0,16.0,1.0,0.85,256.0,1.0,0.001,0.025589,-0.007445,-0.046453,0.284949,0.302282,0.280231,,,,11.96,19260817.0,False,648.0
25.0,16.0,1.0,0.85,64.0,1.0,0.01,0.229752,0.004078,-0.034848,0.253344,0.300549,0.278672,,,,5.9,19260817.0,False,649.0
25.0,8.0,1.0,1.0,256.0,1.0,0.001,0.01865,-0.006328,-0.044986,0.285962,0.302115,0.280034,,,,0.16,19260817.0,False,650.0
25.0,16.0,1.0,1.0,256.0,1.0,0.01,0.228321,0.009221,-0.027794,0.25358,0.299772,0.277721,,,,16.12,19260817.0,False,651.0
25.0,8.0,1.0,1.0,64.0,1.0,0.01,0.181013,0.011123,-0.015059,0.261237,0.299484,0.275995,,,,0.1,19260817.0,False,652.0
25.0,16.0,1.0,1.0,64.0,1.0,0.1,0.923225,0.069848,0.059769,0.079985,0.290455,0.265628,,,,6.62,19260817.0,False,653.0
100.0,2.0,0.4,0.4,64.0,0.01,0.001,0.013508,-0.003483,-0.045132,0.28671,0.301687,0.280054,,,,0.07,19260817.0,False,654.0
200.0,4.0,0.4,0.4,64.0,0.01,0.001,0.062802,0.002409,-0.03492,0.279455,0.3008,0.278682,,,,0.13,19260817.0,False,655.0
200.0,2.0,0.55,0.4,64.0,0.01,0.001,0.028649,0.001532,-0.03973,0.284501,0.300933,0.279329,,,,0.09,19260817.0,False,656.0
200.0,2.0,0.4,0.55,64.0,0.01,0.001,0.026509,0.000313,-0.041343,0.284815,0.301116,0.279546,,,,0.09,19260817.0,False,657.0
200.0,2.0,0.4,0.4,64.0,0.1,0.001,0.025897,0.001511,-0.041697,0.284904,0.300936,0.279593,,,,0.09,19260817.0,False,658.0
200.0,2.0,0.4,0.4,64.0,0.01,0.01,0.201269,0.060646,-0.00062,0.257986,0.291888,0.274025,,,,0.09,19260817.0,False,659.0
100.0,4.0,0.4,0.4,64.0,0.01,0.001,0.0323,-0.003539,-0.041288,0.283966,0.301696,0.279538,,,,0.08,19260817.0,False,660.0
200.0,8.0,0.4,0.4,64.0,0.01,0.001,0.183203,0.015108,-0.021495,0.260888,0.29888,0.276869,,,,0.41,19260817.0,False,661.0
200.0,4.0,0.55,0.4,64.0,0.01,0.001,0.064001,0.005314,-0.034721,0.279276,0.300362,0.278655,,,,0.13,19260817.0,False,662.0
200.0,4.0,0.4,0.55,64.0,0.01,0.001,0.062487,0.006458,-0.034448,0.279502,0.300189,0.278619,,,,0.15,19260817.0,False,663.0
200.0,4.0,0.4,0.4,256.0,0.01,0.001,0.060908,0.005717,-0.034526,0.279737,0.300301,0.278629,,,,0.2,19260817.0,False,664.0
200.0,4.0,0.4,0.4,64.0,0.1,0.001,0.061792,0.00228,-0.035082,0.279605,0.30082,0.278704,,,,0.15,19260817.0,False,665.0
200.0,4.0,0.4,0.4,64.0,0.01,0.01,0.420081,0.081069,0.050039,0.219826,0.288698,0.266998,,,,0.14,19260817.0,False,666.0
100.0,2.0,0.55,0.4,64.0,0.01,0.001,0.014661,-0.00334,-0.044318,0.286543,0.301666,0.279945,,,,0.06,19260817.0,False,667.0
200.0,2.0,0.7,0.4,64.0,0.01,0.001,0.031375,0.002871,-0.040068,0.284102,0.300731,0.279374,,,,0.1,19260817.0,False,668.0
200.0,2.0,0.55,0.55,64.0,0.01,0.001,0.030012,0.000781,-0.041707,0.284302,0.301046,0.279595,,,,0.09,19260817.0,False,669.0
200.0,2.0,0.55,0.4,256.0,0.01,0.001,0.029524,-6e-06,-0.041303,0.284373,0.301164,0.27954,,,,0.1,19260817.0,False,670.0
200.0,2.0,0.55,0.4,64.0,0.1,0.001,0.028455,0.001484,-0.039781,0.28453,0.30094,0.279336,,,,0.1,19260817.0,False,671.0
200.0,2.0,0.55,0.4,64.0,0.01,0.01,0.219315,0.060962,0.00807,0.255055,0.291839,0.272833,,,,0.12,19260817.0,False,672.0
100.0,2.0,0.4,0.55,64.0,0.01,0.001,0.013364,-0.003748,-0.043467,0.286731,0.301727,0.279831,,,,0.07,19260817.0,False,673.0
200.0,2.0,0.4,0.55,256.0,0.01,0.001,0.026042,-0.000116,-0.042271,0.284883,0.301181,0.27967,,,,0.12,19260817.0,False,674.0
200.0,2.0,0.4,0.55,64.0,0.1,0.001,0.026333,0.000262,-0.041373,0.28484,0.301124,0.27955,,,,0.09,19260817.0,False,675.0
200.0,2.0,0.4,0.55,64.0,0.01,0.01,0.199615,0.04811,0.002576,0.258253,0.29383,0.273587,,,,0.1,19260817.0,False,676.0
100.0,2.0,0.4,0.4,256.0,0.01,0.001,0.013763,-0.004028,-0.04491,0.286673,0.301769,0.280024,,,,0.07,19260817.0,False,677.0
200.0,2.0,0.4,0.4,256.0,0.1,0.001,0.02616,-0.000396,-0.042943,0.284866,0.301223,0.27976,,,,0.12,19260817.0,False,678.0
200.0,2.0,0.4,0.4,256.0,0.01,0.01,0.202481,0.046578,-0.001853,0.25779,0.294066,0.274194,,,,0.11,19260817.0,False,679.0
100.0,2.0,0.4,0.4,64.0,0.1,0.001,0.013412,-0.003506,-0.045145,0.286724,0.301691,0.280055,,,,0.07,19260817.0,False,680.0
200.0,2.0,0.4,0.4,64.0,0.1,0.01,0.201781,0.061743,0.001601,0.257903,0.291718,0.273721,,,,0.1,19260817.0,False,681.0
100.0,2.0,0.4,0.4,64.0,0.01,0.01,0.115086,0.033453,-0.021942,0.271548,0.296083,0.276929,,,,0.07,19260817.0,False,682.0
200.0,2.0,0.4,0.4,64.0,0.01,0.1,0.778565,0.106179,0.091017,0.135837,0.284726,0.261176,,,,0.1,19260817.0,False,683.0
100.0,2.0,0.4,0.4,64.0,1.0,0.001,0.012515,-0.00358,-0.044843,0.286854,0.301702,0.280015,,,,0.06,19260817.0,False,684.0
200.0,4.0,0.4,0.4,64.0,1.0,0.001,0.05469,0.000628,-0.036184,0.280662,0.301069,0.278852,,,,0.14,19260817.0,False,685.0
200.0,2.0,0.55,0.4,64.0,1.0,0.001,0.026891,0.001306,-0.040022,0.284759,0.300967,0.279368,,,,0.09,19260817.0,False,686.0
200.0,2.0,0.4,0.55,64.0,1.0,0.001,0.024842,-0.00012,-0.041672,0.285058,0.301181,0.27959,,,,0.09,19260817.0,False,687.0
200.0,2.0,0.4,0.4,64.0,1.0,0.01,0.19228,0.057083,-0.004875,0.259434,0.292441,0.274607,,,,0.12,19260817.0,False,688.0
50.0,2.0,0.4,0.4,64.0,1.0,0.001,0.006162,-0.006079,-0.047037,0.287776,0.302077,0.280309,,,,0.06,19260817.0,False,689.0
100.0,4.0,0.4,0.4,64.0,1.0,0.001,0.028335,-0.00402,-0.041268,0.284547,0.301768,0.279536,,,,0.11,19260817.0,False,690.0
100.0,2.0,0.55,0.4,64.0,1.0,0.001,0.013856,-0.003463,-0.044332,0.286659,0.301684,0.279947,,,,0.07,19260817.0,False,691.0
100.0,2.0,0.4,0.55,64.0,1.0,0.001,0.012602,-0.004059,-0.043677,0.286842,0.301774,0.279859,,,,0.08,19260817.0,False,692.0
100.0,2.0,0.4,0.4,256.0,1.0,0.001,0.012848,-0.004254,-0.044954,0.286806,0.301803,0.28003,,,,0.07,19260817.0,False,693.0
100.0,2.0,0.4,0.4,64.0,1.0,0.01,0.108515,0.029279,-0.026689,0.272554,0.296722,0.277572,,,,0.06,19260817.0,False,694.0
200.0,8.0,0.4,0.4,64.0,1.0,0.001,0.130886,0.008603,-0.027389,0.269113,0.299865,0.277666,,,,0.46,19260817.0,False,695.0
200.0,4.0,0.55,0.4,64.0,1.0,0.001,0.056283,0.004191,-0.036842,0.280425,0.300532,0.278941,,,,0.16,19260817.0,False,696.0
200.0,4.0,0.4,0.55,64.0,1.0,0.001,0.054053,0.004991,-0.036001,0.280756,0.300411,0.278828,,,,0.14,19260817.0,False,697.0
200.0,4.0,0.4,0.4,256.0,1.0,0.001,0.053055,0.005024,-0.036942,0.280904,0.300406,0.278954,,,,0.19,19260817.0,False,698.0
200.0,4.0,0.4,0.4,64.0,1.0,0.01,0.389839,0.05869,0.034437,0.225485,0.292192,0.269182,,,,0.13,19260817.0,False,699.0
200.0,2.0,0.7,0.4,64.0,1.0,0.001,0.029432,0.002115,-0.040554,0.284387,0.300845,0.27944,,,,0.1,19260817.0,False,700.0
200.0,2.0,0.55,0.55,64.0,1.0,0.001,0.028213,0.000528,-0.041956,0.284565,0.301084,0.279628,,,,0.1,19260817.0,False,701.0
200.0,2.0,0.55,0.4,256.0,1.0,0.001,0.027463,-0.000232,-0.042022,0.284675,0.301198,0.279637,,,,0.12,19260817.0,False,702.0
200.0,2.0,0.55,0.4,64.0,1.0,0.01,0.210319,0.064657,0.007098,0.25652,0.291264,0.272966,,,,0.11,19260817.0,False,703.0
200.0,2.0,0.4,0.55,256.0,1.0,0.001,0.024744,-0.000323,-0.042125,0.285073,0.301212,0.279651,,,,0.12,19260817.0,False,704.0
200.0,2.0,0.4,0.55,64.0,1.0,0.01,0.191589,0.046413,0.002356,0.259545,0.294091,0.273617,,,,0.09,19260817.0,False,705.0
200.0,2.0,0.4,0.4,256.0,1.0,0.01,0.193431,0.04868,-0.00853,0.259249,0.293742,0.275106,,,,0.12,19260817.0,False,706.0
